"sku_id","article","brand","category","units_sold","revenue","profit","margin_percent"
2609,"ДЕТ-002609","ДетиНеВыносят","Пижамы",173,1226090.0,580958.5,47.38
3173,"ДЕТ-003173","ДетиНосят","Футболки",28,71770.0,21352.0,29.75
1695,"ДЕТ-001695","ДетиНеВыносят","Куртки",106,895610.0,467909.0,52.24
1062,"ДЕТ-001062","ДетиПоносят","Футболки",94,497880.0,217046.4,43.59
1154,"ДЕТ-001154","ДетиНеВыносят","Куртки",16,47410.0,22861.0,48.22
4180,"ДЕТ-004180","ДетиНосят","Пижамы",51,511520.0,237824.6,46.49
1479,"ДЕТ-001479","ДетиНеВыносят","Пижамы",45,284230.0,151437.4,53.28
4472,"ДЕТ-004472","ДетиПоносят","Футболки",37,56790.0,18558.8,32.68
4757,"ДЕТ-004757","ДетиНосят","Куртки",141,435090.0,95118.0,21.86
3743,"ДЕТ-003743","ДетиНеВыносят","Футболки",28,164670.0,55716.0,33.83
1368,"ДЕТ-001368","ДетиНосят","Комбинезоны",174,1535280.0,613911.6,39.99
4193,"ДЕТ-004193","ДетиПоносят","Комбинезоны",20,150690.0,74081.0,49.16
2205,"ДЕТ-002205","ДетиНосят","Худи",82,471770.0,156426.0,33.16
2898,"ДЕТ-002898","ДетиПоносят","Пижамы",53,522090.0,261750.0,50.14
3766,"ДЕТ-003766","ДетиНосят","Комбинезоны",94,804960.0,338186.0,42.01
2375,"ДЕТ-002375","ДетиНосят","Пижамы",135,889370.0,328370.6,36.92
1621,"ДЕТ-001621","ДетиНосят","Куртки",31,33440.0,4542.8,13.58
2519,"ДЕТ-002519","ДетиНосят","Худи",13,28580.0,8758.0,30.64
1318,"ДЕТ-001318","ДетиПоносят","Худи",39,42340.0,14834.2,35.04
3442,"ДЕТ-003442","ДетиНосят","Комбинезоны",178,1083080.0,558662.4,51.58
688,"ДЕТ-000688","ДетиНеВыносят","Футболки",79,292740.0,103692.8,35.42
4423,"ДЕТ-004423","ДетиНосят","Куртки",9,67380.0,28905.0,42.90
3307,"ДЕТ-003307","ДетиНеВыносят","Комбинезоны",87,589550.0,272282.0,46.18
1254,"ДЕТ-001254","ДетиНеВыносят","Футболки",236,967650.0,470629.0,48.64
139,"ДЕТ-000139","ДетиНеВыносят","Комбинезоны",100,118230.0,56707.0,47.96
4529,"ДЕТ-004529","ДетиНосят","Куртки",16,93160.0,41751.2,44.82
1444,"ДЕТ-001444","ДетиНосят","Штаны",152,483080.0,202629.6,41.95
1698,"ДЕТ-001698","ДетиНеВыносят","Куртки",26,156750.0,72843.0,46.47
97,"ДЕТ-000097","ДетиНеВыносят","Куртки",28,79620.0,26512.0,33.30
2386,"ДЕТ-002386","ДетиПоносят","Пижамы",107,920700.0,417924.0,45.39
1764,"ДЕТ-001764","ДетиНосят","Футболки",124,1219700.0,582150.0,47.73
2292,"ДЕТ-002292","ДетиПоносят","Пижамы",27,64590.0,25660.5,39.73
591,"ДЕТ-000591","ДетиНеВыносят","Худи",37,362010.0,175626.0,48.51
9,"ДЕТ-000009","ДетиНосят","Футболки",51,142600.0,53390.0,37.44
1494,"ДЕТ-001494","ДетиНосят","Худи",14,49540.0,20605.0,41.59
1789,"ДЕТ-001789","ДетиПоносят","Куртки",58,431200.0,214718.0,49.80
2511,"ДЕТ-002511","ДетиНеВыносят","Куртки",121,159930.0,54223.4,33.90
2390,"ДЕТ-002390","ДетиПоносят","Худи",5,20430.0,10182.0,49.84
1361,"ДЕТ-001361","ДетиПоносят","Худи",141,923950.0,334208.0,36.17
67,"ДЕТ-000067","ДетиПоносят","Футболки",54,171220.0,76201.0,44.50
483,"ДЕТ-000483","ДетиНосят","Футболки",225,1971650.0,716978.0,36.36
3324,"ДЕТ-003324","ДетиПоносят","Худи",151,631420.0,214032.0,33.90
100,"ДЕТ-000100","ДетиНеВыносят","Пижамы",10,55920.0,20116.0,35.97
2071,"ДЕТ-002071","ДетиПоносят","Штаны",6,65880.0,35616.0,54.06
1040,"ДЕТ-001040","ДетиНеВыносят","Футболки",24,21210.0,10113.0,47.68
2471,"ДЕТ-002471","ДетиПоносят","Куртки",4,37080.0,16494.4,44.48
4341,"ДЕТ-004341","ДетиНеВыносят","Худи",39,51490.0,14750.5,28.65
4324,"ДЕТ-004324","ДетиНеВыносят","Комбинезоны",94,408060.0,166067.2,40.70
3024,"ДЕТ-003024","ДетиНосят","Штаны",38,47100.0,19142.0,40.64
4373,"ДЕТ-004373","ДетиНеВыносят","Штаны",80,476620.0,195628.4,41.04
4451,"ДЕТ-004451","ДетиПоносят","Футболки",83,353890.0,132572.8,37.46
3071,"ДЕТ-003071","ДетиНеВыносят","Футболки",29,29140.0,11342.0,38.92
1708,"ДЕТ-001708","ДетиПоносят","Футболки",5,28500.0,10000.0,35.09
943,"ДЕТ-000943","ДетиПоносят","Худи",3,13290.0,6795.0,51.13
716,"ДЕТ-000716","ДетиПоносят","Худи",32,123160.0,64380.0,52.27
3852,"ДЕТ-003852","ДетиНеВыносят","Худи",14,32330.0,15839.0,48.99
2669,"ДЕТ-002669","ДетиНосят","Штаны",55,302170.0,157058.0,51.98
41,"ДЕТ-000041","ДетиНосят","Штаны",46,224930.0,70556.0,31.37
4323,"ДЕТ-004323","ДетиНеВыносят","Комбинезоны",283,2483980.0,1092492.6,43.98
2929,"ДЕТ-002929","ДетиНосят","Штаны",48,454890.0,182113.8,40.03
3539,"ДЕТ-003539","ДетиНеВыносят","Футболки",56,356240.0,131836.0,37.01
1913,"ДЕТ-001913","ДетиПоносят","Худи",10,15200.0,5764.0,37.92
3060,"ДЕТ-003060","ДетиНеВыносят","Пижамы",19,139390.0,51922.8,37.25
252,"ДЕТ-000252","ДетиНеВыносят","Футболки",191,1235370.0,509923.6,41.28
700,"ДЕТ-000700","ДетиНеВыносят","Пижамы",26,34890.0,14290.5,40.96
1294,"ДЕТ-001294","ДетиНосят","Комбинезоны",16,41870.0,11731.0,28.02
3966,"ДЕТ-003966","ДетиНеВыносят","Штаны",39,75030.0,30675.6,40.88
2329,"ДЕТ-002329","ДетиНосят","Пижамы",24,218030.0,105682.4,48.47
4592,"ДЕТ-004592","ДетиПоносят","Худи",191,934300.0,291714.0,31.22
848,"ДЕТ-000848","ДетиНосят","Футболки",106,579500.0,166164.0,28.67
1173,"ДЕТ-001173","ДетиНеВыносят","Комбинезоны",68,298390.0,118287.2,39.64
4419,"ДЕТ-004419","ДетиНосят","Футболки",56,259920.0,134416.0,51.71
3174,"ДЕТ-003174","ДетиНосят","Штаны",6,62320.0,27846.4,44.68
4774,"ДЕТ-004774","ДетиНеВыносят","Куртки",63,387420.0,109785.0,28.34
3292,"ДЕТ-003292","ДетиНосят","Куртки",103,358340.0,124171.2,34.65
4268,"ДЕТ-004268","ДетиНосят","Комбинезоны",25,235680.0,113328.0,48.09
1336,"ДЕТ-001336","ДетиНеВыносят","Худи",43,170060.0,61142.0,35.95
4495,"ДЕТ-004495","ДетиНосят","Штаны",192,1587880.0,476192.0,29.99
1851,"ДЕТ-001851","ДетиНосят","Футболки",14,106960.0,46606.0,43.57
1321,"ДЕТ-001321","ДетиПоносят","Куртки",74,284600.0,128564.0,45.17
351,"ДЕТ-000351","ДетиПоносят","Худи",32,70470.0,32248.0,45.76
1094,"ДЕТ-001094","ДетиПоносят","Футболки",84,67940.0,7998.8,11.77
4319,"ДЕТ-004319","ДетиНосят","Худи",3,20040.0,7159.8,35.73
4513,"ДЕТ-004513","ДетиНосят","Штаны",185,369770.0,137988.0,37.32
2667,"ДЕТ-002667","ДетиПоносят","Пижамы",5,42240.0,17306.8,40.97
1878,"ДЕТ-001878","ДетиПоносят","Куртки",16,102450.0,52602.5,51.34
3982,"ДЕТ-003982","ДетиНеВыносят","Пижамы",52,130420.0,59554.0,45.66
3062,"ДЕТ-003062","ДетиПоносят","Худи",60,161700.0,85716.0,53.01
1446,"ДЕТ-001446","ДетиПоносят","Футболки",72,528440.0,228638.0,43.27
3286,"ДЕТ-003286","ДетиНеВыносят","Куртки",72,448200.0,171720.0,38.31
221,"ДЕТ-000221","ДетиНосят","Куртки",215,1250740.0,539931.2,43.17
723,"ДЕТ-000723","ДетиПоносят","Штаны",52,473830.0,201066.4,42.43
1522,"ДЕТ-001522","ДетиНеВыносят","Комбинезоны",4,8950.0,3424.0,38.26
4811,"ДЕТ-004811","ДетиПоносят","Штаны",18,180900.0,75762.0,41.88
132,"ДЕТ-000132","ДетиНосят","Куртки",51,212360.0,82117.0,38.67
740,"ДЕТ-000740","ДетиНеВыносят","Куртки",8,23620.0,6344.0,26.86
348,"ДЕТ-000348","ДетиПоносят","Футболки",28,176680.0,69734.0,39.47
2918,"ДЕТ-002918","ДетиНеВыносят","Худи",1,7140.0,1762.8,24.69
106,"ДЕТ-000106","ДетиНосят","Комбинезоны",199,1746080.0,716625.0,41.04
2391,"ДЕТ-002391","ДетиНеВыносят","Штаны",15,50830.0,16010.5,31.50
3948,"ДЕТ-003948","ДетиПоносят","Штаны",38,264480.0,105647.6,39.95
2729,"ДЕТ-002729","ДетиПоносят","Худи",84,250450.0,98605.0,39.37
3064,"ДЕТ-003064","ДетиНеВыносят","Комбинезоны",122,1020250.0,434462.0,42.58
122,"ДЕТ-000122","ДетиНеВыносят","Комбинезоны",135,1081460.0,512154.0,47.36
4109,"ДЕТ-004109","ДетиНосят","Комбинезоны",27,170440.0,59159.0,34.71
1619,"ДЕТ-001619","ДетиНосят","Куртки",261,1963660.0,1000091.8,50.93
3984,"ДЕТ-003984","ДетиПоносят","Худи",371,2108400.0,957572.0,45.42
581,"ДЕТ-000581","ДетиНосят","Куртки",14,129400.0,46092.0,35.62
4656,"ДЕТ-004656","ДетиНосят","Комбинезоны",90,145910.0,41589.0,28.50
3236,"ДЕТ-003236","ДетиНеВыносят","Штаны",80,640800.0,235680.0,36.78
1893,"ДЕТ-001893","ДетиНеВыносят","Штаны",191,1643060.0,753886.0,45.88
1598,"ДЕТ-001598","ДетиНеВыносят","Пижамы",86,374500.0,119516.0,31.91
4137,"ДЕТ-004137","ДетиПоносят","Штаны",206,236720.0,52986.0,22.38
1921,"ДЕТ-001921","ДетиПоносят","Комбинезоны",157,658890.0,268193.5,40.70
4613,"ДЕТ-004613","ДетиНеВыносят","Худи",26,223730.0,110506.5,49.39
2764,"ДЕТ-002764","ДетиПоносят","Футболки",1,980.0,333.4,34.02
1717,"ДЕТ-001717","ДетиНосят","Штаны",13,40530.0,17965.0,44.33
2699,"ДЕТ-002699","ДетиПоносят","Худи",3,11790.0,2884.8,24.47
1191,"ДЕТ-001191","ДетиНосят","Штаны",87,137900.0,64776.0,46.97
4541,"ДЕТ-004541","ДетиНосят","Куртки",57,459400.0,204340.0,44.48
3138,"ДЕТ-003138","ДетиПоносят","Худи",92,660010.0,202420.0,30.67
1362,"ДЕТ-001362","ДетиНосят","Пижамы",17,131700.0,62754.0,47.65
3109,"ДЕТ-003109","ДетиНосят","Пижамы",51,413450.0,171341.0,41.44
4530,"ДЕТ-004530","ДетиНосят","Штаны",11,30140.0,15138.2,50.23
2324,"ДЕТ-002324","ДетиНосят","Худи",166,409520.0,163442.0,39.91
1972,"ДЕТ-001972","ДетиПоносят","Пижамы",28,144340.0,54331.2,37.64
713,"ДЕТ-000713","ДетиНосят","Штаны",56,327600.0,145768.0,44.50
1096,"ДЕТ-001096","ДетиНосят","Худи",9,32760.0,10620.0,32.42
4561,"ДЕТ-004561","ДетиНосят","Худи",23,192120.0,87112.4,45.34
662,"ДЕТ-000662","ДетиНосят","Худи",67,495410.0,253598.5,51.19
1252,"ДЕТ-001252","ДетиНеВыносят","Пижамы",66,525250.0,244304.5,46.51
3334,"ДЕТ-003334","ДетиНосят","Пижамы",47,172420.0,78597.6,45.58
930,"ДЕТ-000930","ДетиПоносят","Пижамы",37,192230.0,66265.4,34.47
3225,"ДЕТ-003225","ДетиНеВыносят","Пижамы",182,388040.0,124974.0,32.21
1057,"ДЕТ-001057","ДетиНосят","Худи",59,612790.0,263731.0,43.04
2707,"ДЕТ-002707","ДетиНосят","Куртки",57,157240.0,82749.0,52.63
2443,"ДЕТ-002443","ДетиНосят","Худи",164,627260.0,242727.0,38.70
3889,"ДЕТ-003889","ДетиНеВыносят","Худи",28,203730.0,67814.4,33.29
3717,"ДЕТ-003717","ДетиНосят","Комбинезоны",66,143810.0,46342.0,32.22
839,"ДЕТ-000839","ДетиНеВыносят","Худи",47,193080.0,88279.0,45.72
1342,"ДЕТ-001342","ДетиПоносят","Штаны",84,113970.0,46390.5,40.70
1180,"ДЕТ-001180","ДетиНосят","Пижамы",78,365260.0,127445.2,34.89
593,"ДЕТ-000593","ДетиНосят","Штаны",32,248330.0,114158.6,45.97
3615,"ДЕТ-003615","ДетиНосят","Футболки",30,199960.0,93467.2,46.74
1425,"ДЕТ-001425","ДетиНеВыносят","Штаны",32,86020.0,32648.4,37.95
4798,"ДЕТ-004798","ДетиПоносят","Штаны",170,1375160.0,613721.2,44.63
1036,"ДЕТ-001036","ДетиПоносят","Куртки",57,563160.0,246844.2,43.83
985,"ДЕТ-000985","ДетиНосят","Пижамы",163,351740.0,171007.0,48.62
887,"ДЕТ-000887","ДетиНеВыносят","Футболки",59,252870.0,107323.5,42.44
1895,"ДЕТ-001895","ДетиНеВыносят","Штаны",92,842530.0,374380.0,44.44
1055,"ДЕТ-001055","ДетиНеВыносят","Пижамы",139,570760.0,260426.0,45.63
970,"ДЕТ-000970","ДетиНосят","Пижамы",134,507580.0,206136.0,40.61
1684,"ДЕТ-001684","ДетиНосят","Комбинезоны",106,419750.0,204868.0,48.81
821,"ДЕТ-000821","ДетиПоносят","Штаны",395,1723990.0,853906.2,49.53
61,"ДЕТ-000061","ДетиНосят","Футболки",12,79350.0,25980.0,32.74
2839,"ДЕТ-002839","ДетиНосят","Куртки",269,1749720.0,802718.0,45.88
4999,"ДЕТ-004999","ДетиПоносят","Пижамы",134,1153760.0,551964.0,47.84
4597,"ДЕТ-004597","ДетиНосят","Футболки",72,531670.0,234805.6,44.16
2073,"ДЕТ-002073","ДетиПоносят","Комбинезоны",87,201920.0,85589.0,42.39
3978,"ДЕТ-003978","ДетиНосят","Штаны",124,502420.0,204601.0,40.72
4693,"ДЕТ-004693","ДетиНеВыносят","Худи",71,478830.0,197967.0,41.34
3117,"ДЕТ-003117","ДетиПоносят","Комбинезоны",16,63200.0,29616.0,46.86
4751,"ДЕТ-004751","ДетиНеВыносят","Худи",39,377360.0,179607.0,47.60
3132,"ДЕТ-003132","ДетиНеВыносят","Пижамы",48,59490.0,17685.0,29.73
654,"ДЕТ-000654","ДетиНеВыносят","Куртки",9,79830.0,41997.6,52.61
4406,"ДЕТ-004406","ДетиНеВыносят","Футболки",27,248780.0,97187.6,39.07
1947,"ДЕТ-001947","ДетиНосят","Штаны",89,115540.0,27725.8,24.00
2404,"ДЕТ-002404","ДетиНосят","Комбинезоны",9,9580.0,3159.0,32.97
1291,"ДЕТ-001291","ДетиПоносят","Комбинезоны",244,1086000.0,449124.0,41.36
2088,"ДЕТ-002088","ДетиНеВыносят","Футболки",92,327030.0,147460.6,45.09
1107,"ДЕТ-001107","ДетиПоносят","Штаны",76,368880.0,192684.0,52.23
4272,"ДЕТ-004272","ДетиПоносят","Худи",53,37200.0,10897.0,29.29
4823,"ДЕТ-004823","ДетиНеВыносят","Куртки",57,213890.0,76095.8,35.58
3081,"ДЕТ-003081","ДетиПоносят","Комбинезоны",30,217240.0,98546.8,45.36
1793,"ДЕТ-001793","ДетиНеВыносят","Комбинезоны",146,910600.0,346798.0,38.08
3826,"ДЕТ-003826","ДетиНосят","Комбинезоны",61,100540.0,27778.0,27.63
2236,"ДЕТ-002236","ДетиПоносят","Куртки",93,710660.0,259031.0,36.45
4010,"ДЕТ-004010","ДетиНеВыносят","Худи",49,98110.0,28461.2,29.01
1248,"ДЕТ-001248","ДетиНеВыносят","Пижамы",79,62180.0,19752.0,31.77
4425,"ДЕТ-004425","ДетиПоносят","Комбинезоны",4,7680.0,2572.0,33.49
2514,"ДЕТ-002514","ДетиПоносят","Худи",173,1580820.0,623671.0,39.45
2067,"ДЕТ-002067","ДетиНосят","Худи",171,1533630.0,808208.4,52.70
1081,"ДЕТ-001081","ДетиНосят","Куртки",11,45350.0,17992.0,39.67
4163,"ДЕТ-004163","ДетиНеВыносят","Худи",86,748620.0,314072.4,41.95
3240,"ДЕТ-003240","ДетиПоносят","Пижамы",208,981070.0,521597.6,53.17
4269,"ДЕТ-004269","ДетиПоносят","Худи",19,119710.0,61797.0,51.62
2602,"ДЕТ-002602","ДетиНеВыносят","Комбинезоны",33,99520.0,36379.0,36.55
1730,"ДЕТ-001730","ДетиПоносят","Штаны",170,1315220.0,485520.4,36.92
2010,"ДЕТ-002010","ДетиНосят","Куртки",74,424380.0,157152.4,37.03
3224,"ДЕТ-003224","ДетиПоносят","Штаны",54,444090.0,201490.5,45.37
4304,"ДЕТ-004304","ДетиНеВыносят","Штаны",5,36400.0,13105.0,36.00
2813,"ДЕТ-002813","ДетиНеВыносят","Куртки",48,180810.0,60648.0,33.54
4338,"ДЕТ-004338","ДетиНеВыносят","Штаны",64,334320.0,156153.6,46.71
4356,"ДЕТ-004356","ДетиПоносят","Пижамы",6,61230.0,31041.0,50.70
2986,"ДЕТ-002986","ДетиПоносят","Пижамы",131,571310.0,250970.8,43.93
4645,"ДЕТ-004645","ДетиНеВыносят","Футболки",89,866870.0,405421.6,46.77
3949,"ДЕТ-003949","ДетиПоносят","Худи",125,667380.0,299398.0,44.86
