"sku_id","brand","category","units_sold","revenue","cost","logistics","profit","margin_percent"
2269,"ДетиНосят","Комбинезоны",19,129030.0,47671,1121,57012.6,44.19
1135,"ДетиНосят","Комбинезоны",8,92390.0,29384,1936,47211.5,51.10
4291,"ДетиПоносят","Куртки",131,1196100.0,420379,10742,645369.0,53.96
559,"ДетиНеВыносят","Куртки",54,305140.0,124200,3294,122720.8,40.22
2942,"ДетиНосят","Штаны",30,124080.0,44670,3450,53625.6,43.22
4931,"ДетиНеВыносят","Пижамы",451,2523110.0,1084204,97416,1089179.0,43.17
4626,"ДетиПоносят","Худи",41,113630.0,44813,5822,40269.0,35.44
2332,"ДетиПоносят","Худи",167,1457470.0,632763,16533,662427.0,45.45
926,"ДетиНеВыносят","Футболки",197,538040.0,195621,13396,221415.0,41.15
1581,"ДетиНосят","Футболки",56,303090.0,119672,6216,131738.5,43.47
2322,"ДетиНосят","Худи",22,132240.0,45166,3696,63542.0,48.05
2228,"ДетиНеВыносят","Худи",156,1768000.0,614640,22932,812188.0,45.94
3896,"ДетиПоносят","Худи",32,261080.0,105056,4416,125500.0,48.07
4270,"ДетиПоносят","Пижамы",12,28540.0,13872,2748,8495.2,29.77
940,"ДетиНеВыносят","Худи",16,85410.0,38816,2144,31638.5,37.04
3549,"ДетиНеВыносят","Худи",6,21990.0,10320,630,8841.0,40.20
1190,"ДетиПоносят","Штаны",66,462120.0,189090,14784,212034.0,45.88
3288,"ДетиНосят","Футболки",89,634240.0,293611,8277,218188.8,34.40
4891,"ДетиНосят","Штаны",14,99160.0,51870,1148,31268.0,31.53
4785,"ДетиНосят","Комбинезоны",7,33090.0,15064,427,14290.0,43.19
3557,"ДетиПоносят","Штаны",99,435620.0,172161,15939,160396.0,36.82
3005,"ДетиНеВыносят","Футболки",48,131730.0,58320,5040,52562.4,39.90
3546,"ДетиНеВыносят","Комбинезоны",15,30830.0,11835,900,11929.0,38.69
1369,"ДетиПоносят","Куртки",21,64170.0,24108,4179,28182.6,43.92
4264,"ДетиПоносят","Комбинезоны",33,24860.0,11286,3762,4840.0,19.47
3265,"ДетиПоносят","Комбинезоны",8,55520.0,22200,984,22342.4,40.24
1559,"ДетиПоносят","Штаны",56,226970.0,107968,9744,86561.0,38.14
750,"ДетиНосят","Пижамы",88,158280.0,67936,5544,68972.0,43.58
1787,"ДетиНеВыносят","Штаны",165,271460.0,136785,13035,80921.0,29.81
1969,"ДетиНеВыносят","Куртки",44,288760.0,143660,6688,80660.0,27.93
1521,"ДетиНеВыносят","Куртки",38,65700.0,26258,4294,22008.0,33.50
3588,"ДетиНосят","Худи",101,592220.0,205434,23129,304435.0,51.41
4645,"ДетиНеВыносят","Футболки",89,866870.0,342472,14952,405421.6,46.77
14,"ДетиПоносят","Куртки",16,120560.0,41536,2448,58492.0,48.52
331,"ДетиПоносят","Пижамы",16,101380.0,36352,960,53930.0,53.20
4421,"ДетиНеВыносят","Пижамы",5,44400.0,17485,385,17650.0,39.75
1996,"ДетиНеВыносят","Пижамы",50,219800.0,76500,6600,97136.0,44.19
1362,"ДетиНосят","Пижамы",17,131700.0,51493,1649,62754.0,47.65
2918,"ДетиНеВыносят","Худи",1,7140.0,3992,100,1762.8,24.69
3149,"ДетиПоносят","Худи",77,252420.0,115731,9702,81551.4,32.31
766,"ДетиНосят","Куртки",21,76250.0,33516,2688,26321.0,34.52
4447,"ДетиПоносят","Куртки",23,178760.0,82869,3933,65144.0,36.44
1546,"ДетиНеВыносят","Худи",118,510350.0,238006,22420,198889.0,38.97
73,"ДетиНеВыносят","Комбинезоны",13,49940.0,25233,2314,12405.0,24.84
1029,"ДетиНеВыносят","Комбинезоны",17,87210.0,44489,1275,28364.5,32.52
1032,"ДетиНосят","Худи",9,32180.0,12816,837,15309.0,47.57
1133,"ДетиНеВыносят","Куртки",45,389650.0,160560,9495,180630.0,46.36
4507,"ДетиПоносят","Штаны",71,116110.0,41109,13135,40966.2,35.28
1356,"ДетиНеВыносят","Худи",27,65260.0,24732,3402,30600.0,46.89
659,"ДетиНосят","Комбинезоны",116,695040.0,369808,6960,214016.0,30.79
2602,"ДетиНеВыносят","Комбинезоны",33,99520.0,43032,5181,36379.0,36.55
1154,"ДетиНеВыносят","Куртки",16,47410.0,16672,3136,22861.0,48.22
4380,"ДетиПоносят","Штаны",156,708530.0,305604,33228,298845.0,42.18
970,"ДетиНосят","Пижамы",134,507580.0,170448,29480,206136.0,40.61
1333,"ДетиНосят","Штаны",17,147660.0,57766,2567,72561.0,49.14
4160,"ДетиНосят","Пижамы",44,111440.0,39864,10120,44740.0,40.15
4462,"ДетиПоносят","Худи",25,154330.0,63875,6125,53464.0,34.64
1839,"ДетиПоносят","Пижамы",53,128860.0,55226,10441,47729.8,37.04
4523,"ДетиНеВыносят","Худи",66,481170.0,202422,5214,225417.0,46.85
3797,"ДетиНеВыносят","Пижамы",152,622510.0,205960,17480,287018.2,46.11
1003,"ДетиПоносят","Футболки",219,1560530.0,559545,47523,672566.6,43.10
2025,"ДетиНосят","Футболки",20,41240.0,17320,2120,14376.8,34.86
738,"ДетиНосят","Штаны",57,50950.0,18183,8550,19122.0,37.53
4296,"ДетиПоносят","Куртки",5,10540.0,5050,1080,2302.0,21.84
3165,"ДетиНеВыносят","Худи",65,596150.0,229775,7215,269737.5,45.25
1862,"ДетиПоносят","Комбинезоны",79,407040.0,155946,4187,198062.2,48.66
4811,"ДетиПоносят","Штаны",18,180900.0,68616,3960,75762.0,41.88
889,"ДетиНеВыносят","Худи",7,25820.0,9464,1722,11535.6,44.68
1415,"ДетиПоносят","Куртки",533,2264670.0,949273,109798,979132.0,43.24
1976,"ДетиПоносят","Куртки",87,439380.0,195750,6786,170937.0,38.90
1824,"ДетиПоносят","Худи",111,724120.0,313686,7881,293935.0,40.59
4927,"ДетиНеВыносят","Футболки",58,440610.0,150626,4060,219832.5,49.89
1778,"ДетиПоносят","Футболки",167,1074780.0,374080,17034,490205.6,45.61
4494,"ДетиПоносят","Пижамы",6,23100.0,9144,1446,9045.0,39.16
2235,"ДетиНосят","Пижамы",53,250210.0,123967,10865,77846.5,31.11
1215,"ДетиПоносят","Куртки",120,534490.0,265800,11760,203481.0,38.07
880,"ДетиНеВыносят","Штаны",95,337770.0,115235,20425,151444.5,44.84
3105,"ДетиНеВыносят","Штаны",20,59470.0,29380,3240,16145.4,27.15
3842,"ДетиПоносят","Штаны",53,91760.0,34874,8003,37871.8,41.27
1456,"ДетиНосят","Худи",141,617720.0,293844,11844,200842.4,32.51
4765,"ДетиНосят","Комбинезоны",157,213790.0,86821,13816,74670.8,34.93
99,"ДетиНосят","Пижамы",40,380820.0,123880,3000,185392.4,48.68
3493,"ДетиНеВыносят","Штаны",53,538290.0,180359,12402,291700.0,54.19
224,"ДетиНеВыносят","Худи",115,167300.0,86020,27600,20220.0,12.09
1950,"ДетиПоносят","Штаны",27,52290.0,22680,5940,18441.0,35.27
1124,"ДетиНосят","Штаны",35,155080.0,69335,5880,56603.0,36.50
3577,"ДетиПоносят","Пижамы",38,288380.0,151088,5928,102526.0,35.55
3425,"ДетиПоносят","Штаны",131,1483670.0,511948,26200,767481.6,51.73
1764,"ДетиНосят","Футболки",124,1219700.0,403868,14136,582150.0,47.73
4377,"ДетиНосят","Штаны",96,227610.0,104544,13344,86961.0,38.21
4009,"ДетиНосят","Худи",43,54970.0,22274,2451,23648.6,43.02
2218,"ДетиНосят","Комбинезоны",12,100110.0,31776,1608,56715.0,56.65
3959,"ДетиНосят","Худи",123,667870.0,308484,29520,249721.6,37.39
3946,"ДетиПоносят","Комбинезоны",55,68530.0,25575,4235,25014.0,36.50
2095,"ДетиНеВыносят","Куртки",10,21600.0,10020,2140,7280.0,33.70
4026,"ДетиНосят","Куртки",43,50580.0,23220,6622,15680.0,31.00
2347,"ДетиНеВыносят","Комбинезоны",38,211450.0,97470,2204,69486.0,32.86
711,"ДетиНосят","Пижамы",155,1002340.0,394165,23250,484691.0,48.36
4039,"ДетиНеВыносят","Футболки",12,117540.0,38460,1728,65598.0,55.81
4717,"ДетиНосят","Штаны",81,779180.0,319221,10044,309662.6,39.74
1587,"ДетиНеВыносят","Пижамы",153,1597710.0,607257,9639,821043.0,51.39
2764,"ДетиПоносят","Футболки",1,980.0,402,127,333.4,34.02
2208,"ДетиНеВыносят","Худи",132,1065530.0,465564,11748,396422.6,37.20
2465,"ДетиПоносят","Комбинезоны",35,53750.0,23800,1785,20102.5,37.40
2496,"ДетиНосят","Худи",70,134080.0,61110,17360,35498.0,26.48
3939,"ДетиНосят","Куртки",33,326750.0,114774,6072,147089.0,45.02
4217,"ДетиНосят","Футболки",54,284600.0,105732,5994,138722.0,48.74
168,"ДетиНосят","Худи",101,922460.0,337340,15352,459072.8,49.77
2424,"ДетиНеВыносят","Комбинезоны",99,725490.0,345807,7227,299907.0,41.34
1703,"ДетиНеВыносят","Куртки",88,376540.0,139304,6688,162770.8,43.23
1821,"ДетиПоносят","Штаны",88,560640.0,271128,15664,206571.2,36.85
2721,"ДетиНосят","Куртки",33,49610.0,19437,2937,22275.0,44.90
2290,"ДетиНеВыносят","Пижамы",77,563890.0,284823,15631,161935.8,28.72
1551,"ДетиНосят","Куртки",117,762870.0,352170,5850,252276.0,33.07
3614,"ДетиНеВыносят","Комбинезоны",111,898630.0,353979,25197,411618.4,45.81
3794,"ДетиНеВыносят","Комбинезоны",15,33510.0,13155,3645,13359.0,39.87
631,"ДетиНосят","Футболки",115,765830.0,398130,25530,227295.5,29.68
673,"ДетиНосят","Футболки",7,12570.0,4879,931,5503.0,43.78
4353,"ДетиНеВыносят","Худи",63,570550.0,229257,13860,224734.0,39.39
1999,"ДетиПоносят","Штаны",19,92910.0,44859,1501,29826.2,32.10
4178,"ДетиНеВыносят","Комбинезоны",218,1929650.0,648768,42728,852224.0,44.16
570,"ДетиНеВыносят","Комбинезоны",1,1850.0,705,209,566.0,30.59
2873,"ДетиНосят","Комбинезоны",79,630340.0,290957,16274,228558.0,36.26
1024,"ДетиНеВыносят","Куртки",84,777960.0,294252,20580,307536.0,39.53
4637,"ДетиНеВыносят","Куртки",92,92620.0,46184,7912,29262.0,31.59
177,"ДетиНеВыносят","Футболки",16,123160.0,58080,3504,36944.0,30.00
1250,"ДетиНеВыносят","Куртки",62,667300.0,222704,7316,357204.0,53.53
1896,"ДетиПоносят","Футболки",143,522900.0,235807,23023,185635.0,35.50
757,"ДетиНосят","Куртки",5,28780.0,10970,770,12723.0,44.21
968,"ДетиНосят","Комбинезоны",199,1293820.0,616701,24875,496985.6,38.41
16,"ДетиНеВыносят","Штаны",12,110950.0,40548,2052,48379.0,43.60
1706,"ДетиНеВыносят","Пижамы",9,6520.0,3249,1782,706.6,10.84
2416,"ДетиНеВыносят","Комбинезоны",58,97970.0,33176,3016,44143.4,45.06
2048,"ДетиНосят","Штаны",35,144080.0,55755,3010,59380.6,41.21
2985,"ДетиНеВыносят","Комбинезоны",291,1106200.0,477822,41613,420835.0,38.04
3503,"ДетиНеВыносят","Футболки",163,155510.0,64059,39120,33669.8,21.65
3089,"ДетиНосят","Пижамы",2,1380.0,670,460,43.0,3.12
4473,"ДетиНосят","Штаны",49,369330.0,155820,9408,137622.6,37.26
1977,"ДетиНеВыносят","Пижамы",43,408620.0,147060,10191,169645.0,41.52
3752,"ДетиНеВыносят","Пижамы",125,310700.0,150875,6625,106595.0,34.31
2469,"ДетиПоносят","Футболки",342,1989780.0,945972,77634,667707.0,33.56
777,"ДетиПоносят","Футболки",69,264170.0,127650,6003,82966.4,31.41
1424,"ДетиНосят","Штаны",46,288720.0,111228,10672,123512.0,42.78
1211,"ДетиПоносят","Штаны",170,1496800.0,614380,30090,552970.0,36.94
3441,"ДетиПоносят","Худи",49,153600.0,68894,5390,56276.0,36.64
1910,"ДетиНосят","Пижамы",146,1173190.0,504430,21170,530271.0,45.20
2723,"ДетиПоносят","Футболки",52,225480.0,111644,4004,87284.0,38.71
1801,"ДетиНосят","Худи",82,521600.0,242556,10496,190308.0,36.49
254,"ДетиНеВыносят","Пижамы",37,42340.0,20498,3071,11149.8,26.33
1879,"ДетиНосят","Худи",10,67100.0,23160,1880,28640.0,42.68
64,"ДетиНеВыносят","Куртки",125,895500.0,355750,24000,336650.0,37.59
4453,"ДетиНосят","Куртки",129,337610.0,153639,26316,117141.8,34.70
2476,"ДетиПоносят","Пижамы",8,28560.0,11088,1472,11716.0,41.02
174,"ДетиНосят","Пижамы",15,27750.0,12165,2070,8520.0,30.70
1239,"ДетиПоносят","Футболки",57,155670.0,70566,9861,59676.0,38.33
2340,"ДетиНеВыносят","Куртки",222,1316200.0,527028,19536,611692.0,46.47
3273,"ДетиНеВыносят","Пижамы",4,26120.0,7868,676,12874.4,49.29
229,"ДетиПоносят","Пижамы",187,1400400.0,481525,15147,693668.0,49.53
1671,"ДетиНосят","Комбинезоны",63,98250.0,51030,5229,32166.0,32.74
1130,"ДетиНеВыносят","Комбинезоны",102,218050.0,104652,6630,74060.5,33.96
531,"ДетиПоносят","Штаны",43,235820.0,104963,10406,85078.0,36.08
4917,"ДетиПоносят","Штаны",22,78680.0,26906,2750,34861.6,44.31
3779,"ДетиНосят","Худи",59,197010.0,101657,13806,61846.0,31.39
4482,"ДетиНосят","Худи",197,373380.0,138885,17336,161152.0,43.16
4340,"ДетиНосят","Куртки",25,211120.0,92325,3975,76818.4,36.39
903,"ДетиНосят","Штаны",115,566060.0,253690,25300,173858.0,30.71
3781,"ДетиПоносят","Худи",70,264150.0,130130,7000,100605.0,38.09
2362,"ДетиПоносят","Футболки",164,1205040.0,487572,16072,556791.2,46.21
587,"ДетиНосят","Футболки",55,340070.0,148335,3355,120366.0,35.39
536,"ДетиПоносят","Штаны",21,126330.0,60522,4011,36531.0,28.92
1776,"ДетиНосят","Футболки",63,529650.0,210735,11592,211986.0,40.02
2412,"ДетиПоносят","Комбинезоны",135,1097420.0,454545,7830,525303.0,47.87
3067,"ДетиНосят","Куртки",79,396080.0,137934,12798,174053.6,43.94
3093,"ДетиНеВыносят","Штаны",87,215780.0,78561,9570,106071.0,49.16
4027,"ДетиНосят","Футболки",67,528940.0,258419,9514,181666.0,34.35
1354,"ДетиНеВыносят","Комбинезоны",40,51680.0,26600,5960,11368.0,22.00
540,"ДетиНосят","Футболки",18,32530.0,13374,1314,11986.6,36.85
1681,"ДетиНосят","Штаны",33,212050.0,92070,6303,81869.5,38.61
4686,"ДетиНосят","Худи",95,558120.0,283290,11400,179712.0,32.20
789,"ДетиНосят","Футболки",218,292810.0,147150,37496,49602.0,16.94
2222,"ДетиНосят","Пижамы",49,79490.0,26656,10584,32711.2,41.15
3974,"ДетиНеВыносят","Пижамы",173,1622020.0,551005,18338,728273.0,44.90
3226,"ДетиПоносят","Футболки",64,66320.0,33088,5056,21544.0,32.48
3454,"ДетиНосят","Футболки",23,162630.0,86917,5474,50723.4,31.19
1229,"ДетиПоносят","Пижамы",32,221710.0,116000,4672,78867.0,35.57
3459,"ДетиНосят","Пижамы",64,504240.0,184128,4928,254675.2,50.51
655,"ДетиНеВыносят","Куртки",50,276040.0,128250,7650,90452.8,32.77
3808,"ДетиНеВыносят","Штаны",166,405600.0,138112,40006,166642.0,41.09
279,"ДетиНеВыносят","Пижамы",7,25870.0,9170,1064,10462.0,40.44
54,"ДетиПоносят","Комбинезоны",43,164560.0,58351,3741,72847.2,44.27
48,"ДетиНеВыносят","Худи",8,63500.0,30304,1888,19878.0,31.30
2309,"ДетиПоносят","Штаны",151,1104350.0,427179,11778,466610.0,42.25
